id,deviceid,valid,latitude,longitude,devicetime,speed,attributes
1230977,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231012,16,1,19.478930666666667,-98.125378,2019-04-04 05:32:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231045,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231077,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231108,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231140,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231176,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231211,16,1,19.478930666666667,-98.125378,2019-04-04 05:33:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231243,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231281,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231306,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231337,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231372,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231406,16,1,19.478930666666667,-98.125378,2019-04-04 05:34:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231438,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231472,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231502,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231533,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231568,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231602,16,1,19.478930666666667,-98.125378,2019-04-04 05:35:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231635,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231668,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231699,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231730,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:34,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231766,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:44,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231801,16,1,19.478930666666667,-98.125378,2019-04-04 05:36:54,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231833,16,1,19.478930666666667,-98.125378,2019-04-04 05:37:04,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231867,16,1,19.478930666666667,-98.125378,2019-04-04 05:37:14,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
1231896,16,1,19.478930666666667,-98.125378,2019-04-04 05:37:24,0.0,"{""distance"":0.0,""totalDistance"":1466949.74,""motion"":false}"
